supConstruida,terreno,title,valorCLP,valorUF,x,y
501,501,CATEDRAL / MORANDÉ,250000,8,-33.43768,-70.65457
24,24,San Pablo,250000,8,-33.43740,-70.69020
30,30,METRO MONEDA- LORD COCHRANE CON ELEUTERIO RAMIREZ,250000,8,-33.44934,-70.65509
28,30,San Francisco  228,245000,8,-33.44725,-70.64695
29,30,Manuel Rodríguez Norte / General Mackenna / /  Metro Santa Ana,250000,8,-33.43340,-70.66003
28,28,"San Isidro 154, Santiago - Departamento 2004",290000,10,-33.44528,-70.64392
22,22,Catedral 1885,240000,8,-33.43860,-70.66369
30,30,zenteno / victoria,245000,8,-33.46588,-70.64981
36,40,Vergara / Metro Toesca,290716,10,-33.45560,-70.66151
38,38,Chile 1221/Metro Avenida Matta,285000,10,-33.46138,-70.64617
31,31,Eyzaguirre 819,280000,10,-33.45203,-70.64683
35,35,"Manuel Antonio Tocornal 601, Santiago",280000,10,-33.45102,-70.63994
40,44,"Santo Domingo - Santo Domingo, Santiago - Departamento 1161",280000,10,-33.43644,-70.65367
31,31,Moneda 3074,250000,9,-33.44496,-70.67684
35,35,Parque Los Reyes - Balmaceda,280000,10,-33.43086,-70.66532
35,37,San Francisco  350 - Departamento 81,265000,9,-33.44917,-70.64665
21,21,sargento aldea 1155,235000,8,-33.46856,-70.64912
30,30,Santo Domingo 1391,265000,9,-33.43652,-70.65697
28,28,Metro Moneda,9000,0,-33.44867,-70.65489
38,38,José Miguel Carrera 298 - Departamento 108,290000,10,-33.45122,-70.66321
38,38,Tarapacá 1331,290000,10,-33.44766,-70.65405
32,32,Arturo Prat 1237,285000,10,-33.46145,-70.64728
40,40,Paris / Juan Antonio Rios,290000,10,-33.44391,-70.64648
35,35,Santa Isabel  / Carmen,290000,10,-33.45034,-70.64199
30,30,San Diego 255,290000,10,-33.44854,-70.65099
35,35,serrano / alonso ovalle,310000,11,-33.44519,-70.64924
35,35,mapocho  1522,300000,10,-33.43237,-70.65909
30,30,Almirante Barroso 87 - Departamento 29,300000,10,-33.44346,-70.66132
30,33,Santa Isabel 55,309500,11,-33.44742,-70.63319
34,34,Vicuña Mackenna  933 - Departamento 1406C,280000,10,-33.44915,-70.64971
32,32,Av. Vicuña Mackenna - Metro Rodrigo de Araya,320000,11,-33.47732,-70.62263
33,33,Eyzaguirre 819,320000,11,-33.45203,-70.64683
38,38,San Martín 870 - Departamento 300,320000,11,-33.43375,-70.65916
29,30,Metro Moneda - Tarapacá/Lord Cochrane,320000,11,-33.44840,-70.65530
34,36,PISO 6 / METRO U DE CHILE / SAN FRANCISCO / ELEUTERIO RAMIREZ,320000,11,-33.44848,-70.64655
34,36,A ESTRENAR !!! / PISO 4 / METRO U DE CHILE / ELEUTERIO RAMIREZ 780,320000,11,-33.44848,-70.64655
34,36,PISO 3 /  METRO U DE CHILE / ELEUTERIO RAMIREZ 780,320000,11,-33.44848,-70.64655
35,38,San Francisco 467 - Departamento 312,320000,11,-33.45050,-70.64694
43,43,Práctido y cómodo Depto.,320000,11,-33.45217,-70.65011
47,47,GENERAL GANA 1379,320000,11,-33.47157,-70.65167
32,35,Santa Victoria 540,320000,11,-33.44893,-70.64255
40,43,centro,320000,11,-33.45049,-70.65054
45,45,VERGARA 583,320000,11,-33.45438,-70.66139
25,25,Departamento Studio Amoblado Metro Parque Bustamante / Santa Isabel,320000,11,-33.44565,-70.63400
38,41,Metro Los Heros,320000,11,-33.45112,-70.66290
45,48,José Miguel Carrera  439 - Departamento 512,320000,11,-33.45310,-70.66312
32,36,Metro Bellas Artes (Mac Iver con Monjitas),320000,11,-33.43666,-70.64721
35,35,serrano / alonso ovalle,310000,11,-33.44519,-70.64924
37,37,Sara del Campo 535,317000,11,-33.44428,-70.64346
38,38,Santa Isabel / Carmen,320000,11,-33.44970,-70.64144
25,25,Amunategui 695 - Departamento S33,320000,11,-33.43576,-70.65708
34,36,José Miguel Carrera 364 - Departamento 303,300000,10,-33.45198,-70.66307
31,33,Parque Almagro - Miguel de Olivares / Sa,300000,10,-33.44920,-70.65580
50,50,Depto Nuevo 1D + 1B / Metro Parque Almagro L3 y Toesca L2,320000,11,-33.45031,-70.65412
30,33,marcoleta,300000,10,-33.44350,-70.64230
32,32,BULNES / METRO CUMMING,300000,10,-33.43658,-70.67066
30,31,Sto. Domingo - Metro B. Artes,300000,10,-33.43610,-70.64800
34,36,Eleuterio Ramírez 780,300000,10,-33.44848,-70.64655
22,22,moneda 1576,300000,10,-33.44280,-70.65870
36,36,Vicuña Mackenna 2004,300000,10,-33.47039,-70.62599
31,33,Morandé 924,314000,11,-33.43314,-70.65487
31,33,Morande 924,314000,11,-33.46912,-70.64200
31,33,Morandé 924,314000,11,-33.43314,-70.65487
32,32,Maule 150,314000,11,-33.46535,-70.62930
32,32,Maule 150,314000,11,-33.46335,-70.62819
31,33,Morandé 924,314000,11,-33.43314,-70.65487
34,34,Morandé 924 - Departamento 509,315000,11,-33.43299,-70.65473
30,31,Merced 562,315000,11,-33.43798,-70.64478
37,37,Sara del Campo 535,310500,11,-33.44428,-70.64346
31,33,Morandé 924,314000,11,-33.43314,-70.65487
42,47,santo domingo  1457,315000,11,-33.43677,-70.65776
33,35,Sara del Campo 535,314500,11,-33.44428,-70.64346
31,35,Avenida Santa Rosa 237,312000,11,-33.44709,-70.64546
40,45,Nataniel Cox 331 - Departamento 1604,315874,11,-33.45029,-70.65354
35,37,GRANADOS/ CARMEN / METRO SANTA LUCIA,315000,11,-33.44550,-70.64329
30,30,Depto Amoblado Paseo Bulnes | Metro Parque Almagro,315000,11,-33.44968,-70.65316
35,37,GRANADOS/ CARMEN / METRO SANTA LUCIA,315000,11,-33.44550,-70.64329
30,32,Santa Rosa 237,315500,11,-33.46912,-70.64200
35,29,Estación Mapocho - Morandé / General Mac,315000,11,-33.43310,-70.65490
34,39,Santa Elena 898 - Departamento 1902,315000,11,-33.45319,-70.63198
31,31,LIRA 320,310000,11,-33.44722,-70.63968
39,39,(ADM) San Martín  870 - Departamento 1710,310000,11,-33.46912,-70.64200
34,37,serrano 627,300000,10,-33.45273,-70.64779
28,28,Esperanza  602,300000,10,-33.43794,-70.67599
44,44,Lira140/Curicó,300000,10,-33.44451,-70.64031
45,50,Catedral  1310,300000,10,-33.43807,-70.65574
38,44,METRO TOESCA,300000,10,-33.45640,-70.65888
32,35,Santa Victoria 540,300000,10,-33.44893,-70.64255
32,34,Vicuña Mackenna 2004,300000,10,-33.47039,-70.62599
30,32,Manuel Antonio Tocornal 455,300000,10,-33.44902,-70.64085
38,36,Metro Santa Lucía - Tarapaca / Curico,300000,10,-33.44640,-70.64510
30,30,Metro Santa Lucía,300000,10,-33.44458,-70.64282
45,45,Morande  / Santo Domingo,300000,10,-33.43628,-70.65407
35,38,Avenida Portugal 150,300000,10,-33.44404,-70.63707
33,35,ELEUTERIO RAMIREZ / METRO STA. LUCIA,300000,10,-33.44850,-70.64660
30,30,San Francisco / Eleuterio Ramirez,300000,10,-33.44828,-70.64678
34,34,AV. MANUEL RODRIGUEZ,300000,10,-33.43600,-70.66070
30,30,cerca de Metro Quinta Normal,300000,10,-33.43550,-70.67660
40,40,Lira / Santa Isabel,300000,10,-33.44755,-70.63929
35,35,"Nataniel Cox, Santiago 135 - Departamento 915",300000,10,-33.44714,-70.65393
33,35,ELEUTERIO RAMIREZ / METRO STA. LUCIA,300000,10,-33.44850,-70.64660
46,46,Jose Miguel Carrera - Toesca - Metro Toesca - Metro Los Heroes - Barrio Universitario,300000,10,-33.45339,-70.66283
38,38,moneda 1617 - Departamento 1301,300000,10,-33.44267,-70.65919
37,40,Blanco Encalada 1771,300000,10,-33.45628,-70.65894
33,33,Catedral - Teatinos - Metro Sta Ana - Metro Plaza de Armas - Plaza de Armas,300000,10,-33.43756,-70.65530
28,28,Miraflores 455,299500,10,-33.43738,-70.64563
45,49,lord cochrane  1007,300000,10,-33.45877,-70.65370
32,34,dieciocho 620,300000,10,-33.45380,-70.65670
55,58,Club Hípico 1528,300000,10,-33.46788,-70.66448
30,30,Huerfanos  1400 - Departamento 1608,300000,10,-33.46912,-70.64200
25,25,San Isidro,300000,10,-33.45245,-70.64255
50,54,Carmen / Marín,300000,10,-33.44740,-70.64255
50,50,"Amplio Depto, Sector Club Hípico con Blanco Encalada. Disponibilidad inmediata!!!",300000,10,-33.46292,-70.66483
30,30,Santa Rosa / Curico,300000,10,-33.44564,-70.64508
35,39,Vicuña Mackenna 2004,300000,10,-33.47039,-70.62599
48,48,santo domingo 1364,300000,10,-33.43695,-70.65650
35,38,San Francisco 228,300000,10,-33.44726,-70.64691
35,37,Manuel Antonio Tocornal 624,300000,10,-33.45104,-70.63974
30,31,Estupendo Departamento METRO IRARRAZAVAL,300000,10,-33.45544,-70.63107
35,35,Padre Miguel de Olivares 1444,300000,10,-33.44922,-70.65577
35,36,Avenida Santa Rosa 325,300000,10,-33.44857,-70.64522
43,43,Chiloé 1690 - Departamento 403 A,300000,10,-33.46818,-70.64512
33,38,Impecable y con Bodega.,300000,10,-33.45203,-70.64683
52,52,GRAN OPORTUNIDAD! EXCELENTE UBICACIÓN,320000,11,-33.46766,-70.66479
50,50,Eleuterio Ramírez 1336,320000,11,-33.45013,-70.65405
40,40,Monjitas 537,320000,11,-33.43660,-70.64496
32,34,santa Victoria 538,320905,11,-33.44891,-70.64252
38,38,DEPARTAMENTO ARRIENDO / Alameda / San Isidro,320000,11,-33.44843,-70.64372
51,55,Avenida Vicuña Mackenna 1751,320000,11,-33.46655,-70.62743
35,38,lira,320000,11,-33.44980,-70.63870
34,36,PISO 3 / METRO U DE CHILE / ELEUTERIO RAMIREZ 780,320000,11,-33.44848,-70.64655
36,36,Avenida Portugal 941,320000,11,-33.45444,-70.63380
30,30,Manuel Rodriguez / Metro Santa Ana,320000,11,-33.43420,-70.65990
34,36,PISO 5 / METRO SANTA LUCIA / SAN FRANCISCO / OPEN HOUSSE,320000,11,-33.44848,-70.64655
45,45,Calle San Ignacio de Loyola 902,320000,11,-33.45796,-70.65552
30,30,dieciocho 620 - Departamento 1023,320000,11,-33.45393,-70.65668
43,45,Próximo metro Matucana - Amplio depto - Maipú 848,320000,11,-33.43499,-70.67719
45,46,Huérfanos  1400 - Departamento C 425,320000,11,-33.44036,-70.65672
39,39,Ramón Corvalán Melgarejo 8,320000,11,-33.43782,-70.63640
35,38,Lira,320000,11,-33.44980,-70.63870
35,38,Lira,320000,11,-33.44980,-70.63870
38,38,Santa Isabel,320000,11,-33.44950,-70.64130
35,41,Santa Isabel / San Francisco,320000,11,-33.45055,-70.64718
32,32,Eleuterio Ramírez/Metro Sta Lucía,320000,11,-33.44817,-70.64509
40,40,Departamento Amoblado Metro Parque Bustamante / Vicuña Mackenna,320000,11,-33.44446,-70.63420
46,46,"Marcoleta 444, Santiago",320000,11,-33.44331,-70.64213
30,32,Merced 562,320095,11,-33.43798,-70.64498
42,45,Avenida Vicuña Mackenna 1231,320000,11,-33.45735,-70.62956
28,30,santa isabel  157,317000,11,-33.44754,-70.63400
40,40,San Isidro / Alonso Ovalle,320000,11,-33.44460,-70.64450
35,41,Eleuterio Ramírez 780,320000,11,-33.44848,-70.64655
40,40,Curicó 424,320000,11,-33.44579,-70.64117
40,40,"San Martin, San Pablo",320000,11,-33.43380,-70.65920
35,35,Metro Santa Ana / Tucapel Jiménez,320000,11,-33.44236,-70.65942
35,38,LIRA 560,320000,11,-33.44979,-70.63875
30,30,San Isidro,320000,11,-33.44640,-70.64360
25,25,Metro Parque Bustamante / Santa Isabel,320000,11,-33.44565,-70.63400
43,47,Cerca Metro Bellas Artes,320000,11,-33.43796,-70.64484
40,40,Departamento Amoblado Metro Parque Bustamante / Vicuña Mackenna,320000,11,-33.44446,-70.63420
34,37,Avenida Santa Rosa 365 - Departamento 804,320000,11,-33.44912,-70.64489
42,38,Carmen,320000,11,-33.44690,-70.64280
36,36,Porvenir  1017,320000,11,-33.45761,-70.64805
33,34,COQUIMBO CON NATANIEL COX,320000,11,-33.45730,-70.65250
52,54,"Nicasio Retamales 115, Santiago, Estació",320000,11,-33.45550,-70.68870
43,43,Departamento 2 dormitorios y 1 baño en metro Ñuble.,320000,11,-33.46602,-70.62975
36,39,Santa Victoria - Carmen/Argomedo,320000,11,-33.44960,-70.64160
32,34,Lord Cochrane / Parque Almagro,320000,11,-33.45390,-70.65430
45,46,Metro Rondizzoni - Pedro Lagos/ Aldunate,320000,11,-33.46700,-70.65380
30,32,Metro Toesca - San Ignacio / Eyzaguirre,320000,11,-33.45390,-70.65590
29,29,ARTURO PRAT 1237,280000,10,-33.46145,-70.64728
31,33,Morandé 924,314000,11,-33.43314,-70.65487
29,35,Estación Mapocho - Morandé / General Mac,319000,11,-33.43310,-70.65490
32,32,Maule 150,314000,11,-33.46535,-70.62930
45,47,Metro Santa Ana - Metro Santa Ana,319000,11,-33.43380,-70.65990
30,32,CALLE ROBERTO ESPINOZA / AV. MATTA,280000,10,-33.45920,-70.65280
34,35,Morandé 707,280000,10,-33.43521,-70.65428
20,20,Serrano / Alonso Ovalle,280000,10,-33.44519,-70.64924
34,37,MANUEL RODRIGUEZ / AGUSTINAS,280000,10,-33.44158,-70.65909
33,66,Carmen / Santa Isabel,280000,10,-33.44978,-70.64168
40,44,brasil / san pablo,280000,10,-33.43478,-70.66494
34,34,Manuel Rodriguez Norte 881 - Departamento 1707,280000,10,-33.43659,-70.65714
35,35,Avenida Santa Rosa .,280000,10,-33.44725,-70.64532
30,30,Eleuterio Ramirez 1291 - Departamento 614,280000,10,-33.46912,-70.64200
35,35,SAN MARTIN / SAN PABLO,280000,10,-33.43441,-70.65887
25,25,vicuña mackenna  1207,280000,10,-33.46912,-70.64200
34,34,Vicuña Mackenna  933 - Departamento 309C,280000,10,-33.44915,-70.64971
35,35,Hermanos Amunátegui 620 - Departamento 1311,280000,10,-33.43659,-70.65714
34,36,Carmen 319,280000,10,-33.44768,-70.64257
30,33,General Mackenna 1138,280000,10,-33.43344,-70.65381
27,28,Lira  570,280000,10,-33.44990,-70.63878
30,32,Enrique Mac Iver 524,280000,10,-33.43662,-70.64735
40,43,Garcia Reyes Metro Republica / Alameda 1D 1B,280000,10,-33.44689,-70.67077
32,32,San Diego 895,280000,10,-33.45674,-70.64979
40,42,Avenida Santa Rosa 991,280000,10,-33.45682,-70.64380
28,28,San Diego 895,280000,10,-33.45674,-70.64979
35,35,ROSAS 2999,280000,10,-33.43711,-70.67681
36,38,Metro Santa Lucía - Amplio y cómodo depto - Vista despejada al sur - San Isidro 151,310000,11,-33.44542,-70.64452
45,45,"Plaza Yungay, 2 dormitorios",310000,11,-33.43688,-70.67384
38,38,Metro Toesca,310000,11,-33.45349,-70.65719
50,50,"Metro Bellas Artes / Santa Lucía, Barrio Lastarria",310000,11,-33.43952,-70.64500
34,36,Avenida Manuel Rodríguez Sur 772,310000,11,-33.45568,-70.65653
40,44,Metro Parque Almagro/Eyzaguirre / San Fr,310000,11,-33.45190,-70.64710
44,44,Eyzaguirre . Santiago,310000,11,-33.45160,-70.64460
28,29,lord cochrane 298 - Departamento 2,310000,11,-33.44998,-70.65447
32,32,SANTO DOMINGO  / MIRAFLORES,310000,11,-33.43572,-70.64657
28,28,Vicuña Mackenna 327 - Departamento 1210,310000,11,-33.44584,-70.63334
32,35,LORD COCHRANE CON ELEUTERIO RAMIREZ,310000,11,-33.45090,-70.65420
44,44,Eyzaguirre .Santiago.,310000,11,-33.45240,-70.64860
35,29,Estación Mapocho - Morandé / General Mac,310000,11,-33.43310,-70.65490
45,46,Parque Los Reyes - Balmaceda / General B,310000,11,-33.43020,-70.66700
29,29,Santa Isabel 55,308500,11,-33.44742,-70.63319
27,27,SANTA ISABEL  55,309500,11,-33.44742,-70.63319
32,34,Sara del Campo 535,295500,11,-33.44428,-70.64346
40,40,Metro Universidad de Chile,307488,11,-33.44863,-70.64815
32,32,Santa Isabel 55,296000,10,-33.44742,-70.63319
38,38,Santa Isabel  55 - Departamento 409,306500,11,-33.44735,-70.63327
34,38,Carmen 368,298500,10,-33.44822,-70.64199
35,35,Metro Santa Lucia,300000,10,-33.44788,-70.64224
32,32,Dieciocho / Copiapó,300000,10,-33.45612,-70.65600
36,40,Metro Cal y Canto  / Centro Cultural Estación Mapocho,300000,10,-33.43327,-70.65378
32,32,CHILOE 1221,300000,10,-33.44881,-70.64172
40,77,General Gana 1063,300000,10,-33.47096,-70.64791
38,41,NUEVO dpto cerca del metro Santa Lucia y Santa Isabel. AMPLIO,302736,10,-33.44979,-70.63875
30,30,namur 91,300000,10,-33.43781,-70.63881
27,27,serrano  62,300000,10,-33.44521,-70.64910
33,33,plaza italia,300000,10,-33.43930,-70.63454
34,37,Lord Cochrane 173,290000,10,-33.44831,-70.65504
38,38,Avenida Ejército Libertador 621 - Departamento 81,300000,10,-33.45462,-70.66015
38,40,Eleuterio Ramírez Santiago,300000,10,-33.44897,-70.64877
34,36,vicuña mackenna 2009,300000,10,-33.47037,-70.62484
36,36,Estación Metro REPÚBLICA,300000,10,-33.44997,-70.66798
42,42,Manuel Antonio Tocornal 455,300000,10,-33.45072,-70.64001
36,36,Metro Moneda,300000,10,-33.44243,-70.65907
45,48,CERCANO METRO TOESCA,300000,10,-33.45377,-70.66152
37,37,Morandé 626,300000,10,-33.43624,-70.65435
35,37,METRO ÑUBLE     JARDINES DE VICUÑA MACKENNA,300000,10,-33.47039,-70.62599
30,30,Carmen con Santa Victoria 1 Dormitorio,300000,10,-33.44870,-70.64150
31,34,Eleuterio Ramírez 1331,300000,10,-33.45002,-70.65371
31,34,Eleuterio Ramírez 1331,300000,10,-33.45002,-70.65371
25,30,Plaza Yungay,300000,10,-33.43812,-70.67595
35,37,Tarapacá 876,300000,10,-33.44706,-70.64838
40,42,Santa Isabel 41 - Departamento 405,300000,10,-33.44728,-70.63297
38,38,Bellavista 185 - Departamento 303,300000,10,-33.43337,-70.64180
30,32,General Jofré 67,300000,10,-33.44424,-70.63446
35,38,Catedral 1402,300000,10,-33.43802,-70.65698
47,47,San Diego  1344 - Departamento 1908,300000,10,-33.46291,-70.64802
35,38,Catedral 1402,300000,10,-33.43802,-70.65698
32,32,Rosas con Esperanza,300000,10,-33.43660,-70.67610
33,36,Metro Santa Lucía,300000,10,-33.44471,-70.64607
40,40,Merced 717,300000,10,-33.43788,-70.64721
30,33,Moneda  / Tucapel Jimenez,300000,10,-33.44236,-70.65942
36,36,Nataniel Cox / Plaza Almagro,300000,10,-33.45386,-70.65435
30,32,METRO IRARRAZAVAL,300000,10,-33.45310,-70.63100
45,45,Lord Cochrane / Metro Moneda / Eleuterio Ramirez,300000,10,-33.45046,-70.65473
30,30,Metro Irarrázaval - Irarrázaval,300000,10,-33.45310,-70.63080
35,37,Parque Almagro - SANTA ISABEL,300000,10,-33.44990,-70.64840
38,38,10 de Julio - Santa Isabel / Carmen,300000,10,-33.44980,-70.64200
38,38,Estación Mapocho - Metro Calicanto,300000,10,-33.43350,-70.65460
38,41,Santa Victoria/Lira,300000,10,-33.44780,-70.63890
48,53,Av. Ejercito a dos cuadras de Metro Toesca,300000,10,-33.45529,-70.65971
45,45,catedral 1350,300000,10,-33.43802,-70.65654
45,47,Santo Domingo // Amunategui // Metro Sta Ana,300000,10,-33.43695,-70.65650
35,35,CERCA METRO LOS HEROES,300000,10,-33.45007,-70.65665
30,30,Huérfanos 547,300000,10,-33.43897,-70.64483
31,35,Avenida Santa Rosa 237,308000,11,-33.44709,-70.64546
35,35,Caminando Metro Quinta Normal,313078,11,-33.43095,-70.67971
44,44,Carmen 368,304500,11,-33.44822,-70.64199
38,38,phillips 451,310000,11,-33.43768,-70.64978
31,35,Avenida Santa Rosa 237,308000,11,-33.44709,-70.64546
34,34,calle toesca,310000,11,-33.45419,-70.66607
32,34,Sara del Campo 535,312000,11,-33.44435,-70.64347
30,32,Santa Rosa 237,312000,11,-33.46912,-70.64200
32,32,Santa Isabel 55,312000,11,-33.44742,-70.63319
58,60,Ismael Valdés Vergara 820,310000,11,-33.43390,-70.64936
28,28,Avenida Portugal 990 - Departamento 1906-B,310000,11,-33.45501,-70.63321
27,27,Santa isabel 55 - Departamento 806,309000,11,-33.44742,-70.63319
30,32,Santa Rosa 237,306500,11,-33.46912,-70.64200
50,50,METRO SANTA ANA,310000,11,-33.43928,-70.66042
36,38,Avenida Portugal 415,310000,11,-33.44741,-70.63585
34,38,Carmen 368,301000,11,-33.44822,-70.64199
35,35,Metro Bellas Artes / Sto.Domingo,310000,11,-33.43602,-70.64687
28,30,santa isabel  157,305000,11,-33.44754,-70.63400
36,36,San Martín 413 - Departamento 1802,290000,10,-33.43893,-70.65799
38,38,Vicuña Mackenna 2004,290000,10,-33.47039,-70.62599
33,35,Rosas / San Martín,290000,10,-33.43590,-70.65900
37,37,san martín con compañia,290000,10,-33.43890,-70.65800
32,36,Portugal  551,290189,10,-33.44887,-70.63527
28,28,Avenida Portugal 564,290000,10,-33.44916,-70.63481
30,34,Metro Bustamante/General Jofré-V.Mackenna,290000,10,-33.44472,-70.63483
29,29,Alameda- barrio Lastarria- Estudio 1 baño,290000,10,-33.44042,-70.64173
36,38,Carmen / Marin,290000,10,-33.44740,-70.64255
36,36,Metro U. Catolica / Hospotal Clinico U.C.,290000,10,-33.44451,-70.64031
36,39,Cercano a Metro Avenida Matta,290000,10,-33.46140,-70.64620
33,33,Chiloé 1295,290000,10,-33.46230,-70.64597
35,38,Chiloé 1221,290000,10,-33.46138,-70.64617
32,32,San DIego / Gral Gana 1063 - Con Estacionamiento y Bodega,290000,10,-33.47089,-70.64797
27,27,Metro Bellas Artes,290000,10,-33.36811,-70.63895
30,33,San Isidro 96,290000,10,-33.44464,-70.64426
36,39,MANUEL RODRIGUEZ / AGUSTINAS,290000,10,-33.44158,-70.65909
35,37,Tocornal - Santa Isabel,290000,10,-33.44900,-70.64080
37,40,Eleuterio Ramírez 780,290000,10,-33.44848,-70.64655
40,42,Carmen 418  Comuna de Santiago Santiago - Departamento 603,290000,10,-33.44623,-70.66067
30,30,METRO SANTA LUCIA   /  CALLE SAN ISIDRO,290000,10,-33.44681,-70.64357
30,30,Arturo Prat 2319,290000,10,-33.47547,-70.64688
30,30,Portugal con General Jofré,300000,10,-33.44400,-70.63370
35,39,General Mackenna / San Martin,300000,10,-33.43323,-70.65973
48,48,Agustinas / San Martin,300000,10,-33.44166,-70.65815
35,36,Metro Toesca - Blanco Encalada,300000,10,-33.45640,-70.65890
35,35,METRO BELLAS ARTES,298000,10,-33.43667,-70.64394
33,36,Bandera 898,295000,10,-33.43333,-70.65351
40,40,Fray Camilo Henríquez 190,299000,10,-33.44439,-70.63557
45,49,DOMEYKO / AV. ESPAÑA,297000,10,-33.45648,-70.66959
30,30,Monjitas 360,295000,10,-33.43667,-70.64259
30,33,"Vicuña Mackenna, entre Santa Isabel y Argomedo.",295000,10,-33.44840,-70.63220
30,33,Lord Cochrane 220,295000,10,-33.44928,-70.65434
45,47,"Club Hípico, Barrio República",297000,10,-33.45648,-70.66959
34,34,Lord Cochrane 220 - Departamento 1411,295000,10,-33.44921,-70.65426
35,40,Metro Quinta Normal/Catedral/Esperanza,295000,10,-33.43990,-70.67560
36,40,Monjitas / Metro Bellas Artes,295000,10,-33.43650,-70.64394
35,38,Eleuterio Ramírez 1024,295000,10,-33.44915,-70.64971
40,40,Metro Universidad de Chile,295000,10,-33.44521,-70.64910
