,supConstruida,terreno,title,valorCLP,valorUF,x,y,valorPesos,evaluation
4051,40.0,45.0,SIN MUEBLES que INCLUYE ESTACIONAMIENTO y bodega!! a pasos de METRO ESCUELA MILITAR Y ALCÁNTARA,500000,17,-33.41338,-70.58652,500000,Yes
4052,41.0,44.0,callao con enrique foster,500000,17,-33.4189,-70.5969,500000,Yes
4053,50.0,50.0,Sector Metro Manquehue- Amoblado!!,500000,17,-33.40829,-70.56385999999999,500000,Yes
4054,55.0,55.0,Las Arañas / Fco. Bilbao,500000,17,-33.43187,-70.5725,500000,Yes
4055,40.0,43.0,Avenida Vitacura 2760,500000,17,-33.41517,-70.60425,500000,Yes
4056,44.0,49.0,METRO MANQUEHUE (T),530000,18,-33.41989,-70.56442,530000,Yes
4057,50.0,56.0,Avenida Américo Vespucio Sur 22,500000,17,-33.41447,-70.58431999999999,500000,Yes
4058,49.0,49.0,las clarisas 10,500000,17,-33.40571,-70.55988,500000,Yes
4059,40.0,44.0,Los Militares / Avda. Apoquindo,530000,18,-33.4118,-70.58036,530000,Yes
4060,50.0,59.0,158.747 - Hermanos Cabot,530000,18,-33.39369,-70.55443000000001,530000,Yes
4061,40.0,46.0,Metro Escuela Militar,520000,18,-33.41243,-70.58723,520000,Yes
4062,55.0,65.0,roger de flor / Carmencita 2000,528000,18,-33.41667,-70.60070999999999,528000,Yes
4063,55.0,65.0,roger de flor / Carmencita 2000,528000,18,-33.41667,-70.60070999999999,528000,Yes
4064,45.0,45.0,A PASOS DE  MALL ALTO LAS CONDES!,520000,18,-33.39457,-70.54841,520000,Yes
4065,30.0,35.0,¡OPORTUNIDAD! La Gloria/Apoquindo- Metro Manquehue,520000,18,-33.41084,-70.5764,520000,Yes
4066,40.0,44.0,Fray Angelico/AV.las condes,520000,18,-33.4046,-70.5562,520000,Yes
4067,60.0,66.0,Robinson Crusoe 1155,520000,18,-33.419540000000005,-70.55611,520000,Yes
4068,40.0,43.0,"Excelente ubicación,  cercano Av. Las Condes",520000,18,-33.40475,-70.55705999999999,520000,Yes
4069,56.0,60.0,Callao 3366,520000,18,-33.41826,-70.59447,520000,Yes
4070,45.0,51.0,San Francisco de Asis/Barrio El Golf / Isidora Goyenechea/Metro Alcántara,520000,18,-33.37099,-70.51848000000001,520000,Yes
4071,40.0,45.0,"Arriendo departamento Amoblado, Metro Hernando Magallanes, Las Condes",520000,18,-33.40459,-70.55622,520000,Yes
4072,50.0,55.0,HAMLET / ESCUELA MILITAR,520000,18,-33.4133,-70.5866,520000,Yes
4073,48.0,48.0,A pasos del Metro Los Dominicos,520000,18,-33.40869,-70.54916,520000,Yes
4074,48.0,48.0,Sector Callao- Metro Golf- Las condes,520000,18,-33.41833,-70.59443,520000,Yes
4075,55.0,60.0,Av.Kennedy con Manquehue,520000,18,-33.4047,-70.5889,520000,Yes
4076,42.0,42.0,Las Verbenas  / Rosario Rosales,520000,18,-33.39463,-70.54845,520000,Yes
4077,48.0,55.0,Calle San José de La Sierra 95,500000,17,-33.36671,-70.50607,500000,Yes
4078,45.0,45.0,fray angelico,520000,18,-33.4046,-70.5562,520000,Yes
4079,45.0,50.0,Metro Escuela Militar,520000,18,-33.4118,-70.58036,520000,Yes
4080,65.0,68.0,Enrique Foster 71 - Departamento 72,500000,17,-33.41534,-70.59404,500000,Yes
4081,50.0,53.0,Jorge VI/ Apoquindo y Neverias,500000,17,-33.4115,-70.5736,500000,Yes
4082,55.0,60.0,Ebro / Metro Tobalaba,500000,17,-33.41581,-70.60263,500000,Yes
4083,80.0,80.0,Americo Vespucio Norte 322,500000,17,-33.410540000000005,-70.58685,500000,Yes
4084,40.0,45.0,"Metro Manquehue,/ Rosario Sur",500000,17,-33.41103,-70.56804,500000,Yes
4085,40.0,40.0,Gerónimo de Alderete - Las Tranqueras,500000,17,-33.3999,-70.5531,500000,Yes
4086,42.0,45.0,Gerónimo de Alderete - Las Tranqueras,500000,17,-33.3995,-70.5538,500000,Yes
4087,80.0,80.0,Paul Harris  940  - Departamento 102,500000,17,-33.41551,-70.53398,500000,Yes
4088,45.0,48.0,Mall Alto Las Condes - Hospital Fach,500000,17,-33.3945,-70.5486,500000,Yes
4089,56.0,121.0,Vaticano / Alcantara,500000,17,-33.42711,-70.58596,500000,Yes
4090,40.0,40.0,Avenida Las Condes // Cantagallo,500000,17,-33.371759999999995,-70.51491999999999,500000,Yes
4091,35.0,35.0,Vitacura - Isidora Goyenechea,500000,17,-33.4152,-70.6043,500000,Yes
4092,28.0,28.0,Home Studio amoblado en sector La Gloria - Los Militares,500000,17,-33.410790000000006,-70.57674,500000,Yes
4093,44.0,50.0,Roger de Flor / El Bosque,500000,17,-33.4167,-70.5994,500000,Yes
4094,50.0,55.0,Metro Escuela Militar,500000,17,-33.41324,-70.58025,500000,Yes
4095,65.0,73.0,Callao 3069 - Departamento 303,500000,17,-33.41924,-70.59659,500000,Yes
4096,30.0,36.0,Manquehue Sur / Del Inca,500000,17,-33.4112,-70.5669,500000,Yes
4097,40.0,45.0,Presidente Riesco / El Dante,500000,17,-33.41127,-70.58905,500000,Yes
4098,50.0,50.0,METRO APUMANQUE- APOQUINDO- AMOBLADO!!,500000,17,-33.4082,-70.5639,500000,Yes
4099,45.0,51.0,ROGER DE FLOR 2907 - Departamento 1510,500000,17,-33.41668,-70.59944,500000,Yes
4100,45.0,50.0,Metro Alcantara,500000,17,-33.4127,-70.5898,500000,Yes
4101,40.0,50.0,Metro Alcántara,500000,17,-33.4126,-70.5884,500000,Yes
4102,51.0,56.0,Acogedor un dormitorio / San Sebastián,500000,17,-33.413,-70.5999,500000,Yes
4103,45.0,53.0,El Golf,600000,21,-33.415420000000005,-70.60124,600000,Yes
4104,65.0,70.0,MARTIN DE ZAMORA / HERNANDO DE MAGALLANES,600000,21,-33.41534,-70.55955,600000,Yes
4105,80.0,80.0,IDepartamento impecable/Las Condes/ Excelente ubicación,608546,21,-33.37208,-70.51266,608546,Yes
4106,54.0,58.0,Metro Alcantara,620000,22,-33.41255,-70.58843,620000,Yes
4107,70.0,75.0,METRO ESCUELA MILITAR - AMOBLADO!!!,642929,23,-33.4117,-70.5869,642929,Yes
4108,80.0,90.0,Metro Alcántara,630000,22,-33.4183,-70.58789,630000,Yes
4109,78.0,78.0,Sector Escuela militar- del inca-Las condes,642929,23,-33.4177,-70.58107,642929,Yes
4110,77.0,77.0,Vaticano - METRO COLON,650000,23,-33.426,-70.588,650000,Yes
4111,70.0,80.0,Alonso de Camargo/Visviri,650000,23,-33.4219,-70.539,650000,Yes
4112,41.0,50.0,HAMLET / LAS TORCAZAS,642929,23,-33.4121,-70.5895,642929,Yes
4113,50.0,55.0,EL GOLF / METRO / NUEVO,650000,23,-33.41372,-70.58933,650000,Yes
4114,66.0,76.0,HERMANOS CABOT,650000,23,-33.39281,-70.55554000000001,650000,Yes
4116,55.0,60.0,EL GOLF / METRO / NEW,650000,23,-33.413540000000005,-70.58928,650000,Yes
4130,50.0,58.0,EL GOLF / CALLAO / NEW,650000,24,-33.41661,-70.59031,650000,Yes
4132,50.0,55.0,EL GOLF / METRO / NEW DESING,650000,24,-33.41372,-70.58933,650000,Yes
4135,48.0,56.0,MARRIOTT - PARQUE ARAUCO,650000,24,-33.3996,-70.57205,650000,Yes
4140,82.0,90.0,"Metro Manquehue, La capitanía",650000,24,-33.411229999999996,-70.57158000000001,650000,Yes
4145,60.0,70.0,PARQUE ARAUCO,650000,24,-33.39958,-70.57146999999999,650000,Yes
4169,46.0,51.0,El Golf,650000,23,-33.41355,-70.59007,650000,Yes
4170,52.0,57.0,EL GOLF - CALLAO - NEW,650000,23,-33.41643,-70.59026999999999,650000,Yes
4171,55.0,55.0,"Las Verbenas/ Mall Alto Las Condes,2 estacionamientos",650000,23,-33.39399,-70.54321999999999,650000,Yes
4172,52.0,58.0,EL GOLF / CALLAO / METRO,650000,23,-33.41643,-70.59026999999999,650000,Yes
4173,45.0,54.0,MALL APUMANQUE - METRO MANQUEHUE,650000,23,-33.41103,-70.5676,650000,Yes
4174,50.0,50.0,EL GOLF MODERNO 1 DORMITORIOS PASOS METRO ALCANTARA,650000,23,-33.41498,-70.58925,650000,Yes
4175,41.0,52.0,Parque Arauco,650000,23,-33.3974,-70.5711,650000,Yes
4180,45.0,56.0,LAS CONDES / CHARLES HAMILTON,650000,23,-33.38928,-70.54058,650000,Yes
4189,50.0,58.0,EL GOLF / CALLAO / METRO,650000,23,-33.41661,-70.59031,650000,Yes
4200,80.0,80.0,Las Tranqueras 830,650000,23,-33.3947,-70.55443000000001,650000,Yes
4209,39.0,50.0,Avenida Manquehue Norte 952 - Departamento 2306,650000,23,-33.39953,-70.57267,650000,Yes
4211,60.0,65.0,LA GLORIA / APOQUINDO,650000,23,-33.41049,-70.5759,650000,Yes
4212,70.0,70.0,AMOBLADO!!!  / Martín de Zamora,650000,23,-33.41706,-70.573,650000,Yes
4213,50.0,58.0,EL GOLF - CALLAO - VACÍO,650000,23,-33.41643,-70.59026999999999,650000,Yes
4214,45.0,45.0,Las Verbenas 84,650000,23,-33.39451,-70.54856,650000,Yes
4215,63.0,65.0,"IMPECABLE, CALLE TRANQUILA, OPCIÓN AMOBL",650000,23,-33.3947,-70.549,650000,Yes
4216,45.0,55.0,Vespucio Norte,650000,23,-33.4135,-70.5856,650000,Yes
4217,66.0,70.0,Apoquindo  8000 - Departamento 20,650000,23,-33.40033,-70.50269,650000,Yes
4218,60.0,67.0,AMOBLADO - La Gloria,650000,23,-33.41085,-70.5765,650000,Yes
4219,40.0,40.0,VESPUCIO NORTE/METRO ESCUELA MILITAR,650000,23,-33.4135,-70.5854,650000,Yes
4220,78.0,82.0,Chesterton 7176 - Departamento 74,650000,23,-33.4065,-70.55086,650000,Yes
4221,40.0,45.0,Avenida Presidente Kennedy 5933 - Departamento 18,650000,23,-33.399370000000005,-70.57311999999999,650000,Yes
4224,45.0,50.0,Isidora Goyenechea,650000,23,-33.41279,-70.60212,650000,Yes
4225,55.0,60.0,EL GOLF / METRO / NEW,650000,23,-33.413540000000005,-70.58928,650000,Yes
4226,73.0,73.0,Domingo Bondi 979,650000,23,-33.4174,-70.5685,650000,Yes
4227,70.0,75.0,Av. Kennedy y Gerónimo de Alderete,650000,23,-33.40033,-70.50269,650000,Yes
4228,63.0,73.0,Calle Luz/ Parque Bicentenario,650000,23,-33.41044,-70.60154,650000,Yes
4229,34.0,34.0,"LINDO DEPARTAMENTO AMOBLADO, A PASOS DE METRO LOS DOMINICOS GASTOS COMUNES INCLUÍDOS",650000,23,-33.40824,-70.54511,650000,Yes
4230,46.0,54.0,San Sebastián / Presiedente Riesco,650000,23,-33.41234,-70.59951,650000,Yes
4231,47.0,57.0,Manquehue,650000,23,-33.4097,-70.56713,650000,Yes
4232,77.0,87.0,FRAY ANGELICO  - METRO MAGALLANES   - DISPONIBILIDAD INMEDIATA,650000,23,-33.40402,-70.55529,650000,Yes
4233,43.0,53.0,El Golf/ Parque Titanium,650000,23,-33.411970000000004,-70.60152,650000,Yes
4234,70.0,80.0,SECTOR LOS VIKINGOS- ESCANDINAVIA METRO MANQUEHUE,650000,23,-33.407579999999996,-70.56623,650000,Yes
4235,50.0,52.0,ESCANDINAVIA / APOQUINDO,650000,23,-33.40716,-70.56633000000001,650000,Yes
4236,75.0,91.0,Avenida Américo Vespucio Sur 00 - Departamento 00,650000,23,-33.42261,-70.5795,650000,Yes
4237,55.0,55.0,ARRIENDO PRESIDENTE RIESCO-LAS CONDES,650000,23,-33.41191,-70.60155,650000,Yes
4238,70.0,74.0,ALSACIA - SAN FRANCISCO DE ASIS - CORAZÓ,650000,23,-33.371,-70.5185,650000,Yes
4239,60.0,76.0,Hospital Face/Alto Las Condes,650000,23,-33.39535,-70.54975,650000,Yes
4240,50.0,55.0,Cerro Colorado frente a Parque Araucano,650000,23,-33.40121,-70.57299,650000,Yes
4241,40.0,45.0,Metro Alcantara,650000,23,-33.41284,-70.58889,650000,Yes
4242,45.0,50.0,Metro Escuela Militar / Américo Vespucio,650000,23,-33.4135,-70.58545,650000,Yes
4243,53.0,63.0,METRO HERNANDO MAGALLANES 2D NUEVO,650000,23,-33.40229,-70.55646999999999,650000,Yes
4245,40.0,44.0,METRO ESCUELA MILITAR,650000,23,-33.41243,-70.58723,650000,Yes
4248,55.0,55.0,ESCANDINAVIA  AMPLIO - VISTAS  -  PISCINA TEMPERADA -  PASOS METRO MANQUEHUE,650000,23,-33.40708,-70.5662,650000,Yes
4249,50.0,50.0,ALSACIA 151  EL GOLF  METRO ALCANTARA  EXCELENTE 1 DORMITORIO,650000,23,-33.41308,-70.58912,650000,Yes
4250,78.0,84.0,ESTUPENDO DEPARTAMENTO LAS TRANQUERAS /HERMANOS CABOT,650000,23,-33.3932,-70.55554000000001,650000,Yes
4251,94.0,97.0,Colon con Hernando de Magallanes,650000,23,-33.4186,-70.5593,650000,Yes
4252,80.0,90.0,LOS MILITARES - WARREN SMITH- METRO MANQUEHUE,650000,23,-33.40834,-70.57618000000001,650000,Yes
4253,60.0,68.0,Cerro colorado  5858,650000,23,-33.400929999999995,-70.57358,650000,Yes
4254,80.0,100.0,Puerta Del Sol  / Nevería,650000,23,-33.4134,-70.57823,650000,Yes
4255,75.0,83.0,Benito Juarez  / Kennedy,650000,23,-33.39654,-70.5654,650000,Yes
4256,70.0,70.0,EL GOLF / ISIDORA / VACÍO,650000,23,-33.41295,-70.5915,650000,Yes
4257,81.0,92.0,AV APOQUINDO / LOS MILITARES,650000,23,-33.4083,-70.5762,650000,Yes
4258,74.0,80.0,Avenida Las Condes,650000,23,-33.3682,-70.501,650000,Yes
4259,78.0,85.0,Orinoco 65 - Departamento 1203,650000,23,-33.41107,-70.57840999999999,650000,Yes
4260,71.0,84.0,Warren Smith  67,650000,23,-33.40918,-70.5746,650000,Yes
4261,85.0,89.0,MONSERRAT / VEREDA NORTE IGLESIA SANTA MARIA,650000,23,-33.3892,-70.54075999999999,650000,Yes
4262,90.0,90.0,Napoleón / San Crescente,650000,23,-33.41775,-70.59505,650000,Yes
4263,100.0,118.0,"MANQUEHUE / COLÓN 3D +SERVICIO, DIEGO DE DEZA",650000,23,-33.4188,-70.56846999999999,650000,Yes
4264,100.0,103.0,Colón / Alcántara,650000,23,-33.4196,-70.57245999999999,650000,Yes
4265,60.0,65.0,"A estrenar, departamento NUEVO a pasos de metro Los Dominicos",650000,23,-33.40705,-70.54649,650000,Yes
4266,75.0,80.0,"Departamento amoblado, Las Condes",650000,23,-33.3676,-70.4995,650000,Yes
4267,62.0,77.0,METRO HERNANDO DE MAGALLANES / DISPONIBILIDAD 15 DE JULIO,650000,23,-33.40483,-70.55917,650000,Yes
4268,100.0,126.0,AVDA APOQUINDO/ROSA Q`HIGGINS,650000,23,-33.4114,-70.57588,650000,Yes
4269,70.0,76.0,warren smith 78,650000,23,-33.4095,-70.5756,650000,Yes
4270,50.0,50.0,Las Torcazas con Apoquindo,650000,23,-33.4148,-70.5891,650000,Yes
4271,80.0,85.0,Barrio El Golf 0000,650000,23,-33.41533,-70.60245,650000,Yes
4272,130.0,142.0,Sebastián Elcano 950 - Departamento 704,650000,23,-33.41793,-70.5719,650000,Yes
4273,40.0,90.0,DUPLEX en Las Condes  / La Oracion,650000,23,-33.4017,-70.55614,650000,Yes
4274,45.0,45.0,MALAGA - DEPARTAMENTO MODERNO CONSTRUIDO 2018!!! A ESTRENAR - AMOBLADO - METRO ALCÁNTARA,650000,23,-33.415620000000004,-70.58724000000001,650000,Yes
4275,50.0,60.0,"LA GLORIA, LAS CONDES",650000,23,-33.4108,-70.5764,650000,Yes
4276,65.0,75.0,Luis Carrera / Lateral Kenndy,650000,23,-33.40027,-70.57816,650000,Yes
4277,70.0,75.0,METRO MANQUEHUE- ESCUELA MILITAR- LA GLORIA - FULL AMOBLADO,649000,23,-33.41082,-70.57636,649000,Yes
4278,110.0,130.0,Avenida Cristobal Colon/Flandes.,650000,23,-33.4241,-70.5808,650000,Yes
4279,55.0,60.0,EL GOLF / METRO ALCÁNTARA / CALLAO,650000,23,-33.41735,-70.59059,650000,Yes
4280,55.0,65.0,Alonso de Cordova 5752,650000,23,-33.40033,-70.50269,650000,Yes
4281,63.0,74.0,Lo Fontecilla/Clinica Las Condes / Avda Las Condes,650000,23,-33.38325,-70.53112,650000,Yes
4282,78.0,94.0,"SAN FRANCISCO DE ASIS, 2D/2B, 1 estacionamiento",650000,23,-33.388709999999996,-70.50035,650000,Yes
4283,45.0,55.0,KENNEDY/MANQUEHUE 5900,650000,23,-33.40003,-70.5703,650000,Yes
4284,45.0,45.0,MALAGA - DEPARTAMENTO MODERNO CONSTRUIDO,650000,23,-33.4156,-70.5872,650000,Yes
4285,67.0,78.0,cerca metro de manquehue,650000,23,-33.410940000000004,-70.56600999999999,650000,Yes
4286,63.0,74.0,Lo Fontecilla /Las COndes / Clinica Las Condes/Estoril,650000,23,-33.38325,-70.53112,650000,Yes
4287,75.0,81.0,Alonso de Cordova y Presidente Riesco,650000,23,-33.406009999999995,-70.57838000000001,650000,Yes
4288,63.0,78.0,"Metro Manquehue, La Capitania / Apoquindo",650000,23,-33.41061,-70.57166,650000,Yes
4289,63.0,78.0,Apoquindo-La Capitania,650000,23,-33.4108,-70.5719,650000,Yes
4290,75.0,80.0,"Departamento amoblado, Las Condes",650000,23,-33.3676,-70.4995,650000,Yes
4291,78.0,85.0,Colon / Metro Hernando de Magallanes,650000,23,-33.41623,-70.56111999999999,650000,Yes
4292,100.0,103.0,Las Malvas,650000,23,-33.41144,-70.57095,650000,Yes
4293,63.0,78.0,"Metro Manquehue, La Capitania / Apoquindo",650000,23,-33.41061,-70.57166,650000,Yes
4294,100.0,100.0,ROTONDA ATENAS,650000,23,-33.418279999999996,-70.55476,650000,Yes
4295,60.0,70.0,METRO LOS DOMINICOS,650000,23,-33.40982,-70.54576,650000,Yes
4296,130.0,142.0,Av. Apoquindo / Metro Los Dominicos,650000,23,-33.40766,-70.54696,650000,Yes
4297,42.0,51.0,HAMLET / LAS TORCAZAS,642929,23,-33.4128,-70.5886,642929,Yes
4298,49.0,49.0,EL GOLF- FCO DE ASIS  VISTA PANORAMICA PASOS METRO,650000,23,-33.41254,-70.59116999999999,650000,Yes
4299,64.0,70.0,Mall Sport / Fray Montalva,642929,23,-33.37103,-70.50973,642929,Yes
4300,40.0,50.0,"Metro Alcántara, calle Hamlet intersección calle Las Torcazas",642929,23,-33.41265,-70.58844,642929,Yes
4301,50.0,50.0,EL GOLF- UBICACION PRIVILEGIADA  ACOGEDOR VISTAS  PASOS  METRO,650000,23,-33.41299,-70.59109000000001,650000,Yes
4302,45.0,49.0,Escuela Militar,642929,23,-33.4126,-70.5884,642929,Yes
4303,48.0,48.0,Hamlet a 3 cuadras del metro,642929,23,-33.41263,-70.58841,642929,Yes
4304,40.0,50.0,Metro Escuela Militar / Amoblado,642929,23,-33.41265,-70.58844,642929,Yes
4305,64.0,75.0,Latadia 0,642929,23,-33.428779999999996,-70.57609000000001,642929,Yes
4306,65.0,76.0,MARTIN DE ZAMORA / TOLEDO,642929,23,-33.4234,-70.5888,642929,Yes
4307,67.0,70.0,Metro Manquehue,642929,23,-33.40748,-70.56568,642929,Yes
4308,45.0,95.0,HAMLET / LAS TORCAZAS,642929,23,-33.41265,-70.58844,642929,Yes
4309,54.0,68.0,METRO LOS DOMINICOS NUEVO!,642929,23,-33.40869,-70.54924,642929,Yes
4310,70.0,75.0,VASCO DE GAMA 4610,640000,22,-33.4237,-70.5757,640000,Yes
4311,40.0,50.0,Hamlet / Torcazas,642929,23,-33.4126,-70.5884,642929,Yes
4312,57.0,67.0,Leonardo Da Vinci 7000,640000,22,-33.406620000000004,-70.55641999999999,640000,Yes
4313,60.0,66.0,HAMLET CON LAS TORCAZAS,642929,23,-33.4126,-70.5884,642929,Yes
4314,40.0,44.0,METRO ALCÁNTARA / RESIDENCIAL / ENTORNO ARBÓREO,640000,22,-33.41255,-70.58843,640000,Yes
4315,42.0,49.0,Noruega - Carlos XII - Metro Manquehue,640000,22,-33.407059999999994,-70.56496,640000,Yes
4316,40.0,50.0,DPTO. AMOBLADO /TAVELLI / LAS CONDES,620000,22,-33.40582,-70.55741,620000,Yes
4317,65.0,72.0,Escandinavia 152,640000,22,-33.407140000000005,-70.5667,640000,Yes
4318,91.0,101.0,Cuarto Centenario,640000,22,-33.4275,-70.5434,640000,Yes
4319,80.0,85.0,Sanchez Fontecilla/Metro Colón,640000,22,-33.4251,-70.5914,640000,Yes
4320,64.0,67.0,Escandinavia,640000,22,-33.4058,-70.5669,640000,Yes
4321,94.0,94.0,Las Condes,650000,23,-33.3892,-70.5408,650000,Yes
4322,48.0,52.0,EL GOLF - ALSACIA 151  EXCELENTE UBICACION y CONECTIVIDAD - METRO ALCANTARA,650000,23,-33.41304,-70.58968,650000,Yes
4323,60.0,65.0,Estadio Español - La Gloria,650000,23,-33.4103,-70.5767,650000,Yes
4324,68.0,77.0,Rafael Sanzio,650000,23,-33.4033,-70.5551,650000,Yes
4325,73.0,78.0,"2 Dormit., 2 Baños, Estac., Bodega, Colón con Vespucio",650000,23,-33.423429999999996,-70.5807,650000,Yes
4326,71.0,75.0,apoquindo / chesterton,650000,23,-33.40808,-70.5508,650000,Yes
4327,50.0,60.0,Metro Escuela Militar,650000,23,-33.4127,-70.5856,650000,Yes
4328,50.0,60.0,Metro Escuela Millitar,650000,23,-33.4102,-70.5864,650000,Yes
4329,110.0,115.0,COLON / IV CENTENARIO,650000,23,-33.4169,-70.5555,650000,Yes
4330,70.0,70.0,METRO MANQUEHUE,650000,23,-33.4065,-70.5662,650000,Yes
4331,70.0,70.0,CERRO EL PLOMO /METRO MANQUEHUE,650000,23,-33.403,-70.5636,650000,Yes
4332,90.0,90.0,Hamlet / Las Torcazas,650000,23,-33.412,-70.58678,650000,Yes
4333,65.0,73.0,Metro Hdo.de Magallanes,650000,23,-33.40653,-70.55888,650000,Yes
4334,90.0,90.0,"Av. Cristobal Colon 5444, Las Condes",650000,23,-33.41772,-70.57005,650000,Yes
4335,76.0,80.0,Las condes,650000,23,-33.4088,-70.5671,650000,Yes
4336,50.0,50.0,EL GOLF  EXCELENTE - PASOS METRO,650000,23,-33.41172,-70.59071999999999,650000,Yes
4337,70.0,78.0,"El Golf, Las Condes",650000,23,-33.41539,-70.60194,650000,Yes
4338,65.0,65.0,Augusto Leguía Norte / Pdte. Riesco,650000,23,-33.41296,-70.59737,650000,Yes
4339,86.0,90.0,Rotonda Atenas - Rotonda Atenas,650000,23,-33.4176,-70.5563,650000,Yes
4340,72.0,80.0,Escandinavia 372,650000,23,-33.40518,-70.56688,650000,Yes
4341,45.0,54.0,SECTOR MANQUEHUE SUR / ROSARIO SUR,650000,23,-33.412,-70.5666,650000,Yes
4342,60.0,60.0,la gloria / apoquindo,650000,23,-33.41084,-70.5764,650000,Yes
4343,120.0,120.0,Cristóbal Colón,650000,23,-33.41793,-70.5719,650000,Yes
4344,65.0,73.0,FRENTE METRO HERNANDO DE MAGALLANES - ENTRE APOQUINDO Y AV. LAS CONDES,620000,22,-33.406729999999996,-70.56000999999999,620000,Yes
4345,55.0,55.0,EBRO,620000,22,-33.4158,-70.6026,620000,Yes
4346,65.0,75.0,AV. LAS CONDES CON FRAY ANGÉLICO,620000,22,-33.4046,-70.5566,620000,Yes
4347,77.0,85.0,Av. Américo Vespucio Sur con Martín de Zamora,620000,22,-33.420790000000004,-70.58055,620000,Yes
4348,90.0,90.0,METRO ALCÁNTARA / LAS TORCAZAS. IMPECABLE!!,620000,22,-33.414629999999995,-70.58946999999999,620000,Yes
4349,65.0,72.0,Hamlet 4340 - Departamento 333,620000,22,-33.41168,-70.58686999999999,620000,Yes
4350,100.0,108.0,Martín de Zamora  / La Reconquista,620000,22,-33.41616,-70.56973,620000,Yes
4351,85.0,95.0,METRO MANQUEHUE- SECTOR LOS MILITARES,610000,22,-33.40705,-70.57393,610000,Yes
4352,70.0,75.0,Escuela Militar / Hamlet,620000,22,-33.4117,-70.5869,620000,Yes
4353,70.0,70.0,Cómodo depto de 2 hab en el Golf!! a pasos de Plaza Perú,620000,22,-33.41552,-70.60016,620000,Yes
4354,70.0,70.0,ESTORIL / AVDA LAS CONDES,620000,22,-33.384570000000004,-70.53288,620000,Yes
4355,73.0,83.0,Alonso de Camargo con Cristobal Colón,620000,22,-33.42048,-70.53797,620000,Yes
4356,63.0,80.0,Av. Colón/Mariano Sánchez Fontecilla-Metro Cristóbal Colón,620000,22,-33.425059999999995,-70.59142,620000,Yes
4357,36.0,41.0,METRO Escuela Militar // Calle Los Militares,620000,22,-33.41219,-70.58181,620000,Yes
4358,80.0,80.0,El Bosque / Don Carlos,620000,22,-33.4159,-70.59980999999999,620000,Yes
4359,70.0,70.0,ESTORIL / AVDA LAS CONDES,620000,22,-33.384570000000004,-70.53288,620000,Yes
4360,75.0,75.0,Cerro Colorado  6020,620000,22,-33.40054,-70.57162,620000,Yes
4361,65.0,65.0,Warren Smith,620000,22,-33.4095,-70.5756,620000,Yes
4362,70.0,70.0,Sector Metro Escuela Militar- Amoblado!!,620000,22,-33.413,-70.58646,620000,Yes
4363,64.0,64.0,Augusto Leguía Sur 98,620000,22,-33.4178,-70.5967,620000,Yes
4364,70.0,78.0,Amoblado - Entrega Inmediata- Escuela Militar.,620000,22,-33.41168,-70.58686999999999,620000,Yes
4365,55.0,55.0,4613267 - San Francisco de Asis / Alsaci,620000,22,-33.4126,-70.5913,620000,Yes
4366,90.0,90.0,LA CABAÑA / LAS CONDES,620000,22,-33.4068,-70.5606,620000,Yes
4367,65.0,65.0,++ METRO ALCANTARA++ LAS TORCAZAS,620000,22,-33.4146,-70.5895,620000,Yes
4368,52.0,60.0,Alsacia  180,620000,22,-33.4129,-70.59003,620000,Yes
4369,54.0,58.0,Metro Alcantara,620000,22,-33.41212,-70.58854000000001,620000,Yes
4370,75.0,75.0,Fray Angelico 66,620000,22,-33.40445,-70.55582,620000,Yes
4371,45.0,55.0,El Golf,620000,22,-33.407540000000004,-70.58010999999999,620000,Yes
4372,68.0,68.0,La Gloria/Apoquindo,620000,22,-33.41049,-70.5759,620000,Yes
4373,65.0,72.0,Cerro Tronador / Cerrro Colorado,620000,22,-33.40102,-70.57414,620000,Yes
4374,65.0,77.0,Cantagallo / Las Condes,623361,22,-33.371970000000005,-70.51534000000001,623361,Yes
4375,65.0,75.0,Av. Pdte. Riesco/ Los Militares/Alonso de Córdova,620000,22,-33.407779999999995,-70.57858,620000,Yes
4376,55.0,55.0,San Francisco de Asis / Alsacia,620000,22,-33.41231,-70.59109000000001,620000,Yes
4377,45.0,51.0,ALSACIA - EL GOLF  PASOS  ISIDORA GOYENECHEA - METRO,620000,22,-33.41267,-70.58984,620000,Yes
4378,60.0,60.0,Metro el Golf,620000,22,-33.41479,-70.59903,620000,Yes
